ID,Manager,Name Country,Title,First,Middle,Last,Suffix,Type,Reason,Hire Date,End Date,Job Code,Position,Business,Location,Office,Time Type,Assigned Shift,Default Weekly Hours,Scheduled Weekly Hours,Pay Type,Custom Job Class,WCC,Effective Date,Address Country,Address Line 1,Address Line 2,Address Line 3,Address Line 4,Address Line 5,Address Line 6,Address Line 7,Address Line 8,Address Line 9,Address Line 1 - Local,Address Line 2 - Local,Address Line 3 - Local,Address Line 4 - Local,Address Line 5 - Local,Address Line 6 - Local,Address Line 7 - Local,Address Line 8 - Local,Address Line 9 - Local,City,City Subdivision 1,City Subdivision 2,City Subdivision 1 - Local,City Subdivision 2 - Local,Country Region,Region Subdivision 1,Region Subdivision 2,Region Subdivision 1 - Local,Region Subdivision 2 - Local,Postal Code,Address Public,Address Primary,Address Type,Address Use For,Local City,Address ID,Country Code,Phone Country Code,Number,Extension,Device Type,Phone Public,Phone Primary,Phone Usage Type,Phone Use For,Phone ID,Email Address,Comments,Email Public,Email Primary,Email Usage Type,Email Use For,Email ID
21305,21254,United Kingdom,Ms_United_Kingdom,Lucy,,Collins,,Regular,Hire Employee > New Hire > Fill Vacancy,5/2/2011,,Administrative_Assistant,Administrative Assistant,Administrative Assistant,London,,FT,,40,40,Hourly,,,5/2/2011,GBR,83 Borough High Street,,,,,,,,,,,,,,,,,,Southwark,,,,,,,,,,SE1 1LL,,Yes,Home,"Mailing

Street Address",,Lucy_Collins_83_Borough_High_Street,44,United Kingdom (+44),(020) 7379 1009,,Mobile,Public,Yes,Work,,Lucy_Collins_WORK_Primary,lcollins@hcm.show,,Public,Yes,Work,,Lucy_Collins_WORK_Primary
21306,21077,Sweden,,Anna,,Bergman,,Regular,Hire Employee > New Hire > Fill Vacancy,7/4/2011,,Administrative_Assistant,Administrative Assistant,Administrative Assistant,Stockholm,,FT,,40,20,Hourly,,,6/13/2011,SWE,Klarabergsgatan,,23,,,,,,,,,,,,,,,,Stockholm,,,,,,,,,,111 21,,Yes,Home,"Mailing

Street Address",,ADDRESS_REFERENCE-4-910,46,Sweden (+46),(8) 32 45 12,,Mobile,Public,Yes,Work,,Anna_Bergman_WORK_Primary,abergman@hcm.show,,Public,Yes,Work,,Anna_Bergman_WORK_Primary
21307,21297,France,,Ines,,Chapuis,,Regular,Hire Employee > New Hire > Fill Vacancy,7/18/2011,,Administrative_Coordinator,Administrative Coordinator,Administrative Coordinator,Paris,,FT,Flextime_France,35,35,Salaried,,,1/1/2015,FRA,Rue de la Gaîté,,19,,,,,,,,,,,,,,,,Vitry sur Seine,,,,,Val-de-Marne,,,,,94400,,Yes,Home,"Mailing

Street Address",,Ines_Chapuis_Rue_de_la_Gaite,33,France (+33),(0) 6 48 44 98 03,,Mobile,Public,Yes,Work,,Ines_Chapuis_WORK_Primary,ichapuis@hcm.show,,Public,Yes,Work,,Ines_Chapuis_WORK_Primary
21308,21253,Netherlands,,Gerard,,Morgen,,Regular,Hire Employee > New Hire > Fill Vacancy,6/20/2011,,Administrative_Assistant,Administrative Assistant,Administrative Assistant,Amsterdam,,FT,,40,20,Hourly,,,6/20/2011,NLD,Haarlemmerstraat,,82,,,,,,,,,,,,,,,,Amsterdam,,,,,North Holland,,,,,1013EV,,Yes,Home,"Mailing

Street Address",,Gerard_Morgen_Haarlemmerstraat,31,Netherlands (+31),(020) 623-2320,,Mobile,Public,Yes,Work,,Gerard_Morgen_WORK_Primary,gmorgen@hcm.show,,Public,Yes,Work,,Gerard_Morgen_WORK_Primary
21094,21095,United States of America,,Michael,,Choi,,Regular,Hire Employee > New Hire > Convert Contingent,10/16/2012,,Buyer,Buyer,Buyer,Boston,,FT,,40,40,Salaried,,8803,2/3/2008,USA,3 Stinson Road,,,,,,,,,,,,,,,,,,Andover,,,,,Massachusetts,,,,,1810,,Yes,Home,"Mailing

Street Address",,Michael_Choi_3_Stinson_Road,1,United States of America (+1),(617) 521-4755,,Landline,Public,Yes,Home,,Michael_Choi_HOME_Primary,mchoi@hcm.show,,Public,Yes,Work,,Michael_Choi_WORK_Primary
21309,21175,United States of America,,Todd,,Hardy,,Regular,Hire Employee > New Hire > Fill Vacancy,6/6/2011,,Shipping_and_Receiving_Associate,Shipping & Receiving Associate,Shipping & Receiving Associate,Chicago,,FT,Evening_United_States_of_America,40,40,Hourly,,8810,6/6/2011,USA,1140 North Harding Street,,,,,,,,,,,,,,,,,,Chicago,,,,,Illinois,,,,,60651,,Yes,Home,"Mailing

Street Address",,Todd_Hardy_1140_North_Harding_Street,1,United States of America (+1),(837) 566-2342,,Mobile,Public,Yes,Work,,Todd_Hardy_WORK_Primary,thardy@hcm.show,,Public,Yes,Work,,Todd_Hardy_WORK_Primary
21089,21073,United States of America,,Joann,,Fisher,,Regular,Hire Employee > New Hire > Convert Contingent,9/16/2012,,Senior_Accountant,Senior Accountant,Senior Accountant,Chicago,,FT,,40,40,Salaried,,8803,2/2/2008,USA,320 Vincent Court,,,,,,,,,,,,,,,,,,Lake Bluff,,,,,Illinois,,,,,60044,,Yes,Home,"Mailing

Street Address",,Joann_Fisher_320_Vincent_Court,1,United States of America (+1),(773) 592-4921,,Landline,Public,Yes,Home,,Joann_Fisher_HOME_Primary,jfisher@hcm.show,,Public,Yes,Work,,Joann_Fisher_WORK_Primary
21310,21175,Canada,,Leah,,Grant,,Regular,Hire Employee > New Hire > New Position,1/10/2005,,Facilities_Administrator,Facilities Administrator,Facilities Administrator,Vancouver,,FT,,40,40,Hourly,,763011,1/10/2005,CAN,2349 McKay Avenue,,,,,,,,,,,,,,,,,,Burnaby,,,,,British Columbia,,,,,V5H 2W7,,Yes,Home,"Mailing

Street Address",,Leah_Grant_2349_McKay_Avenue,1,Canada (+1),(604) 435-8866,,Mobile,Public,Yes,Work,,Leah_Grant_WORK_Primary,lgrant@hcm.show,,Public,Yes,Work,,Leah_Grant_WORK_Primary
21311,21175,Canada,,Tom,,Kerr,,Regular,Hire Employee > New Hire > New Position,3/5/2012,,Shipping_and_Receiving_Associate,Shipping & Receiving Associate,Shipping & Receiving Associate,Calgary,,FT,Day_Canada,40,40,Hourly,,621102,3/5/2012,CAN,4211 17 Street SE,Apartment 450,,,,,,,,,,,,,,,,,Calgary,,,,,Alberta,,,,,T2G 0K6,,Yes,Home,"Mailing

Street Address",,Tom_Kerr_4211_17_Street_SE,1,Canada (+1),(403) 324-2423,,Mobile,Public,Yes,Work,,Tom_Kerr_WORK_Primary,tkerr@hcm.show,,Public,Yes,Work,,Tom_Kerr_WORK_Primary
21312,21132,Canada,,Suzanne,,Tate,,Regular,Hire Employee > New Hire > New Position,6/4/2012,,Customer_Service_Associate,Customer Service Associate,Customer Service Associate,Calgary,,FT,,40,40,Exception_Hourly,,621102,6/4/2012,CAN,1105 13 Avenue SW,Apartment 323,,,,,,,,,,,,,,,,,Calgary,,,,,Alberta,,,,,T2R 0K6,,Yes,Home,"Mailing

Street Address",,Suzanne_Tate_1105_13_Avenue_SW,1,Canada (+1),(403) 342-2342,,Mobile,Public,Yes,Work,,Suzanne_Tate_WORK_Primary,state@hcm.show,,Public,Yes,Work,,Suzanne_Tate_WORK_Primary
21313,21120,Indonesia,,Susilo,,Perkasa,,Regular,Hire Employee > New Hire > Fill Vacancy,1/14/2013,,Manager_Global_Support,"Manager, Global Support","Manager, Global Support",Jakarta,,FT,,40,40,Salaried,,,1/14/2013,IDN,Jalan Prof Dr Satrio Kav 1,,,,,,,,,,,,,,,,,,Jakarta,,,,,Jakarta Raya,,,,,12940,,Yes,Home,"Mailing

Street Address",,Susilo_Perkasa_Jalan_Prof_Dr_Satrio_Kav_1,62,Indonesia (+62),(21) 29956877,,Mobile,,Yes,Home,,Susilo_Perkasa_HOME_Primary,sperkasa@hcm.show,,Public,Yes,Work,,Susilo_Perkasa_WORK_Primary
21314,21046,United States of America,,Ian,,Murray,,Regular,Hire Employee > New Hire > Fill Vacancy,2/1/2013,,Accounting_Specialist_AP,Accounting Specialist - AP,Accounting Specialist - AP,San_Francisco,,FT,,40,40,Salaried,,8803,2/1/2013,USA,800 Flora Lane,,,,,,,,,,,,,,,,,,Scotts Valley,,,,,California,Santa Cruz County,,,,95066,,Yes,Home,"Mailing

Street Address",,Ian_Murray_800_Flora_Lane,1,United States of America (+1),(831) 234-6768,,Mobile,,Yes,Home,,Ian_Murray_HOME_Primary,imurray@hcm.show,,Public,Yes,Work,,Ian_Murray_WORK_Primary
21192,21102,United States of America,,Keith,,Barnes,,Regular,Hire Employee > New Hire > Convert Contingent,11/1/2012,,Web_Content_Manager,Web Content Manager,Web Content Manager,San_Francisco,San_Francisco_Embarcadero_Tower_1_Cubicle_3009,FT,,40,40,Salaried,,8810,2/3/2008,USA,1107 Lafayette Street,,,,,,,,,,,,,,,,,,San Mateo,,,,,California,,,,,94403,,Yes,Home,"Mailing

Street Address",,Keith_Barnes_1107_Lafayette_Street,1,United States of America (+1),(650) 364-4910,,Landline,Public,Yes,Home,,Keith_Barnes_HOME_Primary,keith.barnes@hcm.show,,Public,Yes,Work,,Keith_Barnes_WORK_Primary
21213,21431,United States of America,,Tammy,,Calhoun,,Regular,Hire Employee > New Hire > Convert Contingent,11/1/2012,,23100,Chief Diversity Officer,Chief Diversity Officer,New_York,New_York_1155_Building_Cubicle_1514,FT,,40,40,Salaried,,,1/1/2000,USA,1485 5th Avenue,,,,,,,,,,,,,,,,,,New York,,,,,New York,,,,,10035,,Yes,Home,"Mailing

Street Address",,Tammy_Calhoun_1485_5th_Avenue,1,United States of America (+1),(718) 922-5565,,Mobile,Public,Yes,Home,,Tammy_Calhoun_HOME_Primary,tcalhoun@hcm.show,,Public,Yes,Work,,Tammy_Calhoun_WORK_Primary
21315,21278,Australia,,Nicholas,,King,,Regular,Hire Employee > New Hire > Fill Vacancy,2/11/2013,,Senior_Customer_Services_Representative,Senior Customer Services Representative,Senior Customer Services Representative,Sydney,,FT,,40,40,Salaried,,,2/11/2013,AUS,38 College Street,,,,,,,,,,,,,,,,,,Sydney,,,,,New South Wales,,,,,2000,,Yes,Home,"Mailing

Street Address",,Nicholas_King_38_College_Street,61,Australia (+61),(02) 9599 4667,,Mobile,,Yes,Home,,Nicholas_King_HOME_Primary,nking@hcm.show,,Public,Yes,Work,,Nicholas_King_WORK_Primary
21316,21288,New Zealand,,Lachlan,,Benbow,,Regular,Hire Employee > New Hire > Fill Vacancy,2/25/2013,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Auckland,,FT,,40,40,Salaried,,,1/1/2011,NZL,40 Beach Rd,,,,,,,,,,,,,,,,,,Auckland,,,,,Auckland,,,,,1010,,Yes,Home,"Mailing

Street Address",,Lachlan_Benbow_40_Beach_Rd,64,New Zealand (+64),(09) 337 5300,,Mobile,,Yes,Home,,Lachlan_Benbow_HOME_Primary,lbenbow@hcm.show,,Public,Yes,Work,,Lachlan_Benbow_WORK_Primary
21317,21222,United States of America,,Marcus,,Severino,,Regular,Hire Employee > New Hire > New Position,8/6/2012,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,San_Francisco,,FT,,40,40,Salaried,,8810,8/6/2012,USA,215 West MacArthur Boulevard,,,,,,,,,,,,,,,,,,Piedmont,,,,,California,,,,,94611,,Yes,Home,"Mailing

Street Address",,Marcus_Severino_215_West_MacArthur_Boulevard,1,United States of America (+1),(510) 345-7854,,Mobile,Public,Yes,Home,,Marcus_Severino_HOME_Primary,mseverino@hcm.show,,Public,Yes,Work,,Marcus_Severino_WORK_Primary
21318,21255,Denmark,,Magnus,,Hansen,,Regular,Hire Employee > New Hire > New Position,4/15/2013,,Call_Center_Manager,Call Center Manager,Call Center Manager,Copenhagen,,FT,,37,37,Salaried,,,4/15/2013,DNK,Flensborggade,,39,,,,,,,,,,,,,,,,Copenhagen,,,,,Capital,,,,,1669,,Yes,Home,"Mailing

Street Address",,Magnus_Hansen_Flensborggade,45,Denmark (+45),() 27 11 10 30,,Mobile,,Yes,Home,,Magnus_Hansen_HOME_Primary,mhansen@hcm.show,,Public,Yes,Work,,Magnus_Hansen_WORK_Primary
21319,21255,Finland,,Oona,,Mäkinen,,Regular,Hire Employee > New Hire > Fill Vacancy,5/6/2013,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Helsinki,,FT,,37.5,37.5,Salaried,,,5/6/2013,FIN,Västra Brahegatan 2,,,,,,,,,,,,,,,,,,,0,,,,Uusimaa,,,,,510,,Yes,Home,"Mailing

Street Address",,Oona_Makinen_Vastra_Brahegatan_2,358,Finland (+358),(10) 8375301,,Mobile,,Yes,Home,,Oona_Makinen_HOME_Primary,omakinen@hcm.show,,Public,Yes,Work,,Oona_Makinen_WORK_Primary
21320,21364,United States of America,,Dale,,Tracy,,Regular,Hire Employee > New Hire > Fill Vacancy,11/12/2012,,Consultant,Consultant,Consultant,Berwyn,,FT,,40,40,Salaried,,8810,11/12/2012,USA,343 Belmont Drive,,,,,,,,,,,,,,,,,,Cherry Hill,,,,,New Jersey,,,,,8034,,Yes,Home,"Mailing

Street Address",,Dale_Tracy_343_Belmont_Drive,1,United States of America (+1),(856) 910-2443,,Mobile,Public,Yes,Home,,Dale_Tracy_HOME_Primary,dtracy@hcm.show,,Public,Yes,Work,,Dale_Tracy_WORK_Primary
21321,21253,Luxembourg,,Juliette,,Faber,,Regular,Hire Employee > New Hire > Fill Vacancy,6/10/2013,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Luxembourg,,FT,,40,40,Salaried,,,6/10/2013,LUX,16 Place de la Gare,,,,,,,,,,,,,,,,,,Luxembourg City,,,,,Luxembourg,,,,,1616,,Yes,Home,"Mailing

Street Address",,Juliette_Faber_16_Place_de_la_Gare,352,Luxembourg (+352),(49) 00 11 1,,Landline,Public,Yes,Home,,Juliette_Faber_HOME_Primary,jfaber@hcm.show,,Public,Yes,Work,,Juliette_Faber_WORK_Primary
21322,21297,France,,Mathéo,,Duval,,Regular,Hire Employee > New Hire > Fill Vacancy,5/20/2013,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Lyon,,FT,,35,35,Salaried,,,5/20/2013,FRA,Rue Justin Godart,,7,,,,,,,,,,,,,,,,Lyon,,,,,Rhone,,,,,69004,,Yes,Home,"Mailing

Street Address",,Matheo_Duval_Rue_Justin_Godart,33,France (+33),(0) 4 72 82 18 10,,Landline,Public,Yes,Work,,Matheo_Duval_WORK_Primary,mduval@hcm.show,,Public,Yes,Work,,Matheo_Duval_WORK_Primary
21323,21121,United States of America,,Hannah,,Morton,,Regular,Hire Employee > New Hire > Fill Vacancy,7/15/2013,,Customer_Service_Representative,Customer Service Representative,Customer Services Consultant,Melbourne,,FT,,38,38,Salaried,,,7/1/2013,AUS,553 Glenferrie Road,,,,,,,,,,,,,,,,,,Melbourne,,,,,Victoria,,,,,3122,,Yes,Home,"Mailing

Street Address",,Hannah_Morton_553_Glenferrie_Road,61,Australia (+61),(03) 98878120,,Mobile,,Yes,Home,,Hannah_Morton_HOME_Primary,hmorton@hcm.show,,Public,Yes,Work,,Hannah_Morton_WORK_Primary
21325,21088,United States of America,,Saul,,Jacobson,,Regular,Hire Employee > New Hire > Fill Vacancy,8/19/2013,,Supervisor_Employee_Services,"Supervisor, Employee Services","Supervisor, Employee Services",New_York,,FT,,40,40,Salaried,,,1/7/2008,USA,85 Woodridge Circle,,,,,,,,,,,,,,,,,,New Canaan,,,,,Connecticut,,,,,6840,,Yes,Home,,,Saul_Jacobson_85_Woodridge_Circle,1,United States of America (+1),(203) 788-2316,,Landline,Public,Yes,Home,,Saul_Jacobson_HOME_Primary,,,,,,,
21326,21364,United States of America,,Beverly,,Atwell,,Regular,Hire Employee > New Hire > Fill Vacancy,6/1/2012,,Consultant,Consultant,Consultant,Vancouver,,FT,,40,40,Salaried,,763011,6/1/2012,CAN,650 West 41st Avenue #410,,,,,,,,,,,,,,,,,,Vancouver,,,,,British Columbia,,,,,V5Z 2M9,,Yes,Home,"Mailing

Street Address",,Beverly_Atwell_650_West_41st_Avenue_410,1,United States of America (+1),(614) 998-0705,,Mobile,,Yes,Home,,Beverly_Atwell_HOME_Primary,batwell@hcm.show,,Public,Yes,Work,,Beverly_Atwell_WORK_Primary
21081,21007,United States of America,,Carmen,,Cortes,,Regular,Hire Employee > New Hire > Convert Contingent,3/17/2014,,Senior_Recruiter,Senior Recruiter,Senior Recruiter,New_York,,FT,,40,40,Salaried,,8810,1/7/2008,USA,71 Crestview Lane,,,,,,,,,,,,,,,,,,Sagaponack,,,,,New York,,,,,11962,,Yes,Home,,,Carmen_Cortes_71_Crestview_Lane,1,United States of America (+1),(516) 522-5281,,Landline,Public,Yes,Home,,Carmen_Cortes_HOME_Primary,ccortes@hcm.show,,Public,Yes,Work,,Carmen_Cortes_WORK_Primary
21330,21145,United States of America,,Deborah,,Simpson,,Regular,,3/24/2014,,HR_Manager,HR Manager,HR Manager,San_Francisco,San_Francisco_Embarcadero_Tower_1_Cubicle_3007,FT,,40,40,Salaried,,,3/24/2014,USA,355 Berry St #220,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94158,,Yes,Home,"Mailing

Street Address",,Deborah_Simpson_355_Berry_St_220,1,United States of America (+1),(415) 230-1996,,Mobile,,Yes,Home,,Deborah_Simpson_HOME_Primary,dsimpson@hcm.show,,Public,Yes,Work,,Deborah_Simpson_WORK_Primary
21331,21120,Thailand,,May,,Singhaseni,,Regular,Hire Employee > New Hire > Fill Vacancy,3/24/2014,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Hong_Kong_Bangkok,,FT,,48,48,Salaried,,,3/24/2014,THA,Lat Krabang Road,,,,,,,,,,,,,,,,,,,,,,,Bangkok,Lat Krabang,,,,10520,,Yes,Home,"Mailing

Street Address",,May_Singhaseni_Lat_Krabang_Road,66,Thailand (+66),(82) 255 3308,,Mobile,,Yes,Home,,May_Singhaseni_HOME_Primary,msinghaseni@hcm.show,,Public,Yes,Work,,May_Singhaseni_WORK_Primary
21332,21008,United Kingdom,,Ella,,Phillips,,Regular,Hire Employee > New Hire > Fill Vacancy,7/23/2014,,Director_Payroll_Operations,"Director, Payroll Operations","Director, Payroll Operations",London,,FT,,40,40,Salaried,3535_Taxation_experts_British_Standard_Occupational_Classification_SOC_United_Kingdom,,7/23/2014,GBR,967 Cross Lances Road,,,,,,,,,,,,,,,,,,London,,,,,London,,,,,TW3 2AG,,Yes,Home,"Mailing

Street Address",,Ella_Phillips_967_Cross_Lances_Road,44,United Kingdom (+44),() 07881 660918,,Mobile,Public,Yes,Work,,Ella_Phillips_WORK_Primary,ephillips@hcm.show,,Public,Yes,Work,,Ella_Phillips_WORK_Primary
21333,21368,Germany,,Dorothea,,Ernst,,Regular,,7/21/2014,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Munich,,FT,Night_Shift_Germany,37.5,37.5,Salaried,,,7/21/2014,DEU,Lindwurmstraße,,70A,,,,,,,,,,,,,,,,München,,,,,Bavaria,,,,,80337,,Yes,Home,"Mailing

Street Address",,Dorothea_Ernst_LindwurmstraBe,49,Germany (+49),(089) 87927851,,Mobile,,Yes,Home,,Dorothea_Ernst_HOME_Primary,dernst@hcm.show,,Public,Yes,Work,,Dorothea_Ernst_WORK_Primary
21334,21368,Germany,,Gerhardt,,Schmidt,,Regular,,7/21/2014,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Berlin,,FT,In_Out_Germany,37.5,37.5,Salaried,,,7/21/2014,DEU,Helmstedter Straße,,27A,,,,,,,,,,,,,,,,Berlin,,,,,Berlin,,,,,10717,,Yes,Home,"Mailing

Street Address",,Gerhardt_Schmidt_Helmstedter_StraBe,49,Germany (+49),(030) 26558811,,Mobile,,Yes,Home,,Gerhardt_Schmidt_HOME_Primary,gschmidt@hcm.show,,Public,Yes,Work,,Gerhardt_Schmidt_WORK_Primary
21335,21313,Malaysia,,Gema Pertiwi,,Saghalawa,,Regular,,7/21/2014,,Customer_Service_Representative,Customer Service Representative,Customer Service Representative,Kuala_Lumpur,,FT,,40,40,Salaried,,,7/21/2014,MYS,Damansara Perdana,#405,,,,,,,,,,,,,,,,,Kuala Lumpur,,,,,Selangor,,,,,47800,,Yes,Home,"Mailing

Street Address",,Gema_Pertiwi_Saghalawa_Damansara_Perdana,60,Malaysia (+60),(603) 20551845,,Landline,Public,Yes,Work,,Gema_Pertiwi_Saghalawa_WORK_Primary,gpertiwi@hcm.show,,Public,Yes,Work,,Gema_Pertiwi_Saghalawa_WORK_Primary
21336,21017,United States of America,Mr_United_States_of_America,Martin,,Davis,,Regular,,1/6/2014,,Collection_Manager,"Manager, Credit & Collections","Manager, Credit & Collections",San_Francisco,,FT,,40,40,Salaried,,,11/1/2013,USA,200 Hemme Ave,,,,,,,,,,,,,,,,,,Alamo,,,,,California,,,,,94507,,Yes,Home,"Mailing

Street Address",,Martin_Davis_200_Hemme_Ave,1,United States of America (+1),(925) 555-5691,,Mobile,,Yes,Home,,Martin_Davis_HOME_Primary,mdavis@hcm.show,,Public,,Work,,Martin_Davis_WORK
21337,21336,United States of America,,Tina,,Olson,,Regular,,1/20/2014,,Collection_Specialist,Collection Specialist,Collection Specialist,San_Francisco,,FT,,40,40,Salaried,,,11/1/2013,USA,450 Euclid Avenue,#201,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94118,,Yes,Home,"Mailing

Street Address",,Tina_Olson_450_Euclid_Avenue,1,United States of America (+1),(415) 555-1970,,Mobile,Public,Yes,Home,,Tina_Olson_HOME_Primary,tolson@hcm.show,,Public,Yes,Work,,Tina_Olson_WORK_Primary
21338,21336,United States of America,,Brett,,Campbell,,Regular,,1/20/2014,,Collection_Specialist,Collection Specialist,Collection Specialist,Boston,,FT,,40,40,Salaried,,,12/9/2013,USA,48 Hillside Street A,,,,,,,,,,,,,,,,,,Boston,,,,,Massachusetts,,,,,2120,,Yes,Home,"Mailing

Street Address",,Brett_Campbell_48_Hillside_Street_A,1,United States of America (+1),(617) 555-3222,,Mobile,,Yes,Home,,Brett_Campbell_HOME_Primary,bcampbell@hcm.show,,Public,Yes,Work,,Brett_Campbell_WORK_Primary
21266,21042,United Kingdom,,Sam,,Davies,,Regular,Hire Employee > New Hire > Convert Contingent,7/1/2014,,Product_Development,Product Developer,Product Developer,London,,FT,,40,40,Salaried,,,3/1/2010,GBR,17 Queen Street,,,,,,,,,,,,,,,,,,Mayfair,,,,,,,,,,W1J 5PR,,Yes,Home,"Mailing

Street Address",,Sam_Davies_17_Queen_Street,44,United Kingdom (+44),(020) 7629 3561,,Mobile,Public,Yes,Work,,Sam_Davies_WORK_Primary,sdaives@hcm.show,,Public,Yes,Work,,Sam_Davies_WORK_Primary
21340,21365,United States of America,,Will,,Matthews,,Regular,Hire Employee > New Hire > New Position,7/1/2014,,Associate_Consultant,Associate Consultant,Associate Consultant,Dallas,,FT,,40,40,Salaried,,8810,7/1/2014,USA,2525 Carlisle St # 310,,,,,,,,,,,,,,,,,,Dallas,,,,,Texas,,,,,75201,,Yes,Home,"Mailing

Street Address",,Will_Matthews_2525_Carlisle_St_310,1,United States of America (+1),(214) 555-9359,,Mobile,,Yes,Home,,Will_Matthews_HOME_Primary,,,,,,,
21341,21365,United States of America,,Kylie,,Winters,,Regular,Hire Employee > New Hire > New Position,7/1/2014,,Consultant,Consultant,Consultant,San_Francisco,,FT,,40,40,Salaried,,8810,7/1/2014,USA,903 Cole Street,,,,,,,,,,,,,,,,,,San Francisco,,,,,California,,,,,94117,,Yes,Home,"Mailing

Street Address",,Kylie_Winters_903_Cole_Street,1,United States of America (+1),(415) 5559049,,Mobile,,Yes,Home,,Kylie_Winters_HOME_Primary,,,,,,,
21342,21365,United States of America,,Bruce,,Morton,,Regular,Hire Employee > New Hire > New Position,7/1/2014,,Consultant,Consultant,Consultant,New_York,,FT,,40,40,Salaried,,8810,7/1/2014,USA,132 Thompson Street #38,,,,,,,,,,,,,,,,,,New York,,,,,New York,,,,,10012,,Yes,Home,"Mailing

Street Address",,Bruce_Morton_132_Thompson_Street_38,1,United States of America (+1),(212) 5551492,,Mobile,,Yes,Home,,Bruce_Morton_HOME_Primary,,,,,,,
21343,21365,United States of America,,Laura,,Andrews,,Regular,Hire Employee > New Hire > New Position,7/1/2014,,Senior_Consultant,Senior Consultant,Senior Consultant,Chicago,,FT,,40,40,Salaried,,8810,7/1/2014,USA,2300 N Lincoln Park W #139,,,,,,,,,,,,,,,,,,Chicago,,,,,Illinois,,,,,60614,,Yes,Home,"Mailing

Street Address",,Laura_Andrews_2300_N_Lincoln_Park_W_139,1,United States of America (+1),(773) 555-2938,,Mobile,,Yes,Home,,Laura_Andrews_HOME_Primary,,,,,,,
21344,21002,United States of America,,Ava,,Gonzalez,,Regular,Hire Employee > New Hire > New Position,6/2/2014,,Chief_Data_Officer,Chief Data Officer,Chief Data Officer,San_Francisco,,FT,,40,40,Salaried,,,1/27/2015,USA,253 Manzanita Drive,,,,,,,,,,,,,,,,,,Orinda,,,,,California,,,,,94563,,Yes,Home,,,Ava_Gonzalez_253_Manzanita_Drive,1,United States of America (+1),(925) 8779896,,Mobile,,Yes,Home,,Ava_Gonzalez_HOME_Primary,agonzalez@hcm.show,,,Yes,Home,,Ava_Gonzalez_HOME_Primary
21345,21346,United States of America,,Callum,,Elliott,,Regular,Hire Employee > New Hire > New Position,8/6/2014,,Associate_Consultant,Associate Consultant,Associate Consultant,London,,FT,,40,40,Salaried,,,7/18/2014,GBR,522 Lea Bridge Road,,,,,,,,,,,,,,,,,,London,,,,,,,,,,E10 7EB,,Yes,Home,,,Callum_Elliott_522_Lea_Bridge_Road,1,United States of America (+1),() +44 (07881)  766292,,Mobile,,Yes,Home,,Callum_Elliott_HOME_Primary,celliott@hcm.show,,,Yes,Home,,Callum_Elliott_HOME_Primary
21346,21205,United States of America,,Percy,,Keith,,Regular,Hire Employee > New Hire > New Position,8/6/2014,,Consultant_Manager,Consultant Manager,Consultant Manager,London,,FT,,40,40,Salaried,,,7/18/2014,GBR,161 Fullham Rd,Chelsea,,,,,,,,,,,,,,,,,London,,,,,,,,,,SW3 6SN,,Yes,Home,,,Percy_Keith_161_Fullham_Rd,1,United States of America (+1),() +44 (07881)  686282,,Mobile,,Yes,Home,,Percy_Keith_HOME_Primary,pkeith@hcm.show,,,Yes,Home,,Percy_Keith_HOME_Primary
21347,21205,United States of America,,Simon,,Sterling,,Regular,Hire Employee > New Hire > New Position,8/6/2014,,Resource_Manager,Resource Manager,Resource Manager,London,,FT,,40,40,Salaried,,,7/18/2014,GBR,48 Maiden Lane,,,,,,,,,,,,,,,,,,London,,,,,,,,,,E15 1NS,,Yes,Home,,,Simon_Sterling_48_Maiden_Lane,1,United States of America (+1),() +44 (07881)  739801,,Mobile,,Yes,Home,,Simon_Sterling_HOME_Primary,ssterling@hcm.show,,,Yes,Home,,Simon_Sterling_HOME_Primary
